"lwsa3" "elet6" "itsa4" "rent3" "brfs3" "Ibovespa" "Selic" "Data1"
7.23944854736328 33.7772560119629 6.94533777236938 57.6960716247559 9.11613464355469 117777 0.049037 2023-09-04
7.04536151885986 33.515007019043 6.85513925552368 56.6578216552734 9.12586498260498 117331 0.049037 2023-09-05
6.76393508911133 32.8419075012207 6.77245569229126 55.1824073791504 8.79507637023926 115985 0.049037 2023-09-06
6.76393508911133 32.9118423461914 6.77245569229126 54.9638252258301 8.61995315551758 115313 0.049037 2023-09-08
6.80275249481201 33.3664016723633 6.93782186508179 55.7743873596191 8.50320339202881 116883 0.049037 2023-09-11
6.66689157485962 33.9608268737793 6.96788787841797 56.6213912963867 8.68805694580078 117968 0.049037 2023-09-12
6.88038730621338 34.1356544494629 6.96788787841797 57.3135566711426 8.99938678741455 118176 0.049037 2023-09-13
6.80275249481201 34.1443977355957 7.02050352096558 56.3026237487793 8.99938678741455 119392 0.049037 2023-09-14
6.56014394760132 33.8734092712402 7.01298809051514 54.9182815551758 8.71724414825439 118758 0.049037 2023-09-15
6.38546514511108 33.6636085510254 7.02801990509033 54.6086235046387 9.09667778015137 118288 0.049037 2023-09-18
6.40487384796143 33.4800415039062 6.99795436859131 54.5539855957031 9.21342658996582 117846 0.049037 2023-09-19
6.48250865936279 34.1881065368652 7.05808734893799 54.4173774719238 9.20369720458984 118695 0.049037 2023-09-20
6.14285612106323 33.3401794433594 6.91527271270752 53.2880363464355 9.10640621185303 116145 0.047279 2023-09-21
6.10403919219971 33.3226928710938 6.8589301109314 52.9601669311523 9.39827728271484 116009 0.047279 2023-09-22
6.18167352676392 33.9083786010742 6.89699220657349 52.7051582336426 9.42746543884277 115925 0.047279 2023-09-25
5.91965627670288 34.5465126037598 6.7828049659729 52.2224655151367 9.69015026092529 114193 0.047279 2023-09-26
5.97788238525391 33.7597732543945 6.75235414505005 51.5393943786621 9.78744125366211 114327 0.047279 2023-09-27
6.02640438079834 34.7475624084473 6.86654329299927 52.4620590209961 9.88473129272461 115731 0.047279 2023-09-28
6.20108270645142 35.2720527648926 6.88938188552856 53.7846374511719 9.91391849517822 116565 0.047279 2023-09-29
5.90024757385254 34.8786888122559 6.7751932144165 51.8926239013672 10.1182289123535 115057 0.047279 2023-10-02
5.66734313964844 34.1881065368652 6.70667934417725 50.6067886352539 10.1571455001831 113419 0.047279 2023-10-03
6.07492589950562 34.2055854797363 6.76757907867432 51.0109100341797 10.1668739318848 113607 0.047279 2023-10-04
6.16226530075073 33.8471870422363 6.7904167175293 50.9741668701172 10.2057905197144 113284 0.047279 2023-10-05
6.2204909324646 33.5412292480469 6.84370517730713 50.1108245849609 10.390643119812 114170 0.047279 2023-10-06
6.20108270645142 34.3192291259766 6.76757907867432 50.2394065856934 10.5463085174561 115156 0.047279 2023-10-09
6.31753540039062 35.210865020752 6.8589301109314 51.4976844787598 10.9451999664307 116737 0.047279 2023-10-10
6.21078729629517 35.5168190002441 6.9655065536499 51.0568313598633 10.7019729614258 117051 0.047279 2023-10-11
5.92936086654663 34.6426620483398 6.80564212799072 49.4036178588867 10.556037902832 115754 0.047279 2023-10-13
5.96817827224731 34.4503517150879 6.87415552139282 48.9994964599609 10.5073919296265 116534 0.047279 2023-10-16
5.81290817260742 33.7597732543945 6.72951745986938 48.6688461303711 10.3225393295288 115908 0.047279 2023-10-17
5.81290817260742 32.9642906188965 6.66100406646729 46.9054183959961 10.1085004806519 114060 0.047279 2023-10-18
5.56059503555298 33.0954132080078 6.69906568527222 46.9054183959961 10.1085004806519 114004 0.047279 2023-10-19
5.6479344367981 33.2265319824219 6.69238424301147 46.841121673584 10.4976625442505 113155 0.047279 2023-10-20
5.60911703109741 33.4275932312012 6.68472766876221 47.5024147033691 10.6922435760498 112785 0.047279 2023-10-23
5.85172557830811 33.7597732543945 6.72301340103149 48.3198356628418 10.7992649078369 113762 0.047279 2023-10-24
5.66734313964844 33.4101104736328 6.6694130897522 47.1717720031738 10.8284511566162 112830 0.047279 2023-10-25
5.66734313964844 34.1793632507324 6.81490039825439 47.9800148010254 10.5852241516113 114777 0.047279 2023-10-26
5.43443870544434 33.4975204467773 6.68472766876221 46.3267974853516 10.2349786758423 113301 0.047279 2023-10-27
5.26946401596069 33.4450759887695 6.61581325531006 46.2074012756348 9.77771186828613 112532 0.047279 2023-10-30
5.2791690826416 33.6111679077148 6.61581325531006 46.7217254638672 10.3809146881104 113144 0.047279 2023-10-31
5.82261276245117 34.8000106811523 6.69238424301147 47.6861114501953 10.8381805419922 115053 0.047279 2023-11-01
6.52132606506348 35.5255584716797 6.93741464614868 50.3404312133789 11.0327615737915 118160 0.045513 2023-11-03
6.29812574386597 35.6391983032227 6.98335886001587 49.6056709289551 12.4532051086426 118487 0.045513 2023-11-06
6.61836957931519 36.1549453735352 7.12884473800659 50.8272132873535 12.2586240768433 119268 0.045513 2023-11-07
6.60866546630859 36.0937614440918 7.13650178909302 50.9741668701172 11.149510383606 119099 0.045513 2023-11-08
6.41457843780518 35.8839569091797 7.14415979385376 50.744556427002 11.2662591934204 119012 0.045513 2023-11-09
6.07492589950562 36.0762786865234 7.22838830947876 52.0579414367676 11.8208150863647 120636 0.045513 2023-11-10
5.97788238525391 36.4696464538574 7.22838830947876 50.7904739379883 11.9764814376831 120376 0.045513 2023-11-13
6.03610801696777 37.7371635437012 7.41981744766235 54.1887588500977 12.4823923110962 123328 0.045513 2023-11-14
6.10403919219971 38.899787902832 7.55764675140381 55.9338226318359 13.4844856262207 124576 0.045513 2023-11-16
